,Artist,Title,URL,GenreRaw
615,The Righteous Brothers,You've Lost That Lovin' Feelin',https://en.wikipedia.org/wiki/You%27ve_Lost_That_Lovin%27_Feelin%27,"pop, r&b, blue-eyed soul"
616,The Righteous Brothers,Unchained Melody,https://en.wikipedia.org/wiki/Unchained_Melody,blue-eyed soul
617,The Righteous Brothers,Just Once in My Life,https://en.wikipedia.org/wiki/Just_Once_in_My_Life,blue-eyed soul
618,The Righteous Brothers,(You're My) Soul and Inspiration,https://en.wikipedia.org/wiki/(You%27re_My)_Soul_and_Inspiration,"pop, rock and roll, blue-eyed soul"
619,Petula Clark,Downtown,https://en.wikipedia.org/wiki/Downtown_(Petula_Clark_song),soul
620,Petula Clark,I Know a Place,https://en.wikipedia.org/wiki/I_Know_a_Place_(Petula_Clark_album),pop
621,Petula Clark,My Love,https://en.wikipedia.org/wiki/My_Love_(Petula_Clark_song),pop
622,Petula Clark,This Is My Song,https://en.wikipedia.org/wiki/This_Is_My_Song_(1967_song),pop
623,Petula Clark,Don't Sleep In The Subway,https://en.wikipedia.org/wiki/Don%27t_Sleep_in_the_Subway,pop
624,Herman's Hermits,Can't You Hear My Heartbeat,https://en.wikipedia.org/wiki/Can%27t_You_Hear_My_Heartbeat,pop rock
625,Herman's Hermits,"Mrs. Brown, You've Got a Lovely Daughter","https://en.wikipedia.org/wiki/Mrs._Brown,_You%27ve_Got_a_Lovely_Daughter","beat, pop"
626,Herman's Hermits,Silhouettes,https://en.wikipedia.org/wiki/Silhouette,
627,Herman's Hermits,"I'm Henry the Eighth, I Am","https://en.wikipedia.org/wiki/I%27m_Henery_the_Eighth,_I_Am","beat, pop"
628,Herman's Hermits,Wonderful World,https://en.wikipedia.org/wiki/Wonderful_World_(Sam_Cooke_song),beat
629,Herman's Hermits,Dandy,https://en.wikipedia.org/wiki/Dandy,
630,Herman's Hermits,There's A Kind Of Hush,https://en.wikipedia.org/wiki/There%27s_a_Kind_of_Hush,baroque pop
631,Jewel Akens,The Birds and the Bees,https://en.wikipedia.org/wiki/The_Birds_and_the_Bees_(Jewel_Akens_song),"pop, easy listening"
632,Mel Carter,"Hold Me, Thrill Me, Kiss Me","https://en.wikipedia.org/wiki/Hold_Me,_Thrill_Me,_Kiss_Me","pop music, soul"
633,Junior Walker and the All Stars,Shotgun,https://en.wikipedia.org/wiki/Shotgun_(Junior_Walker_%26_the_All_Stars_song),soul
634,Sonny and Cher,I Got You Babe,https://en.wikipedia.org/wiki/I_Got_You_Babe,pop
635,Sonny and Cher,Baby Don't Go,https://en.wikipedia.org/wiki/Baby_Don%27t_Go,pop rock
636,Sonny and Cher,The Beat Goes On,https://en.wikipedia.org/wiki/The_Beat_Goes_On_(Sonny_%26_Cher_song),pop
637,Gary Lewis and The Playboys,This Diamond Ring,https://en.wikipedia.org/wiki/This_Diamond_Ring,pop rock
638,Gary Lewis and The Playboys,Save Your Heart for Me,https://en.wikipedia.org/wiki/Save_Your_Heart_for_Me,pop
639,Gary Lewis and The Playboys,Count Me In,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys,
640,Gary Lewis and The Playboys,She's Just My Style,https://en.wikipedia.org/wiki/She%27s_Just_My_Style,"pop rock, surf"
641,Gary Lewis and The Playboys,Sealed With A Kiss,https://en.wikipedia.org/wiki/Sealed_with_a_Kiss,pop
642,Ramsey Lewis Trio,The 'In' Crowd,https://en.wikipedia.org/wiki/The_IT_Crowd,
643,The Seekers,I'll Never Find Another You,https://en.wikipedia.org/wiki/I%27ll_Never_Find_Another_You,
644,The Seekers,Georgy Girl,https://en.wikipedia.org/wiki/Georgy_Girl_(song),"pop rock, folk"
645,The Byrds,Mr. Tambourine Man,https://en.wikipedia.org/wiki/Mr._Tambourine_Man,"folk rock, jangle pop"
646,Sounds Orchestral,Cast Your Fate to the Wind,https://en.wikipedia.org/wiki/Cast_Your_Fate_to_the_Wind,jazz rock
647,Barbara Mason,"Yes, I'm Ready","https://en.wikipedia.org/wiki/Yes,_I%27m_Ready","soul, r&b, pop"
648,Tom Jones,What's New Pussycat?,https://en.wikipedia.org/wiki/What%27s_New_Pussycat%3F_(song),"pop, vaudeville, bubblegum"
649,Tom Jones,It's Not Unusual,https://en.wikipedia.org/wiki/It%27s_Not_Unusual,pop
650,Tom Jones,"Green, Green Grass Of Home","https://en.wikipedia.org/wiki/Green,_Green_Grass_of_Home","country, schlager"
651,Tom Jones,Delilah,https://en.wikipedia.org/wiki/Delilah_(Tom_Jones_song),"pop, schlager"
652,Tom Jones,I'll Never Fall In Love Again,https://en.wikipedia.org/wiki/I%27ll_Never_Fall_in_Love_Again_(Lonnie_Donegan_song),
653,Tom Jones,Love Me Tonight,https://en.wikipedia.org/wiki/Love_Me_Tonight,
654,Barry McGuire,Eve of Destruction,https://en.wikipedia.org/wiki/Eve_of_Destruction_(song),folk rock
655,The McCoys,Hang On Sloopy,https://en.wikipedia.org/wiki/Hang_On_Sloopy,garage rock
656,James Brown,Papa's Got a Brand New Bag,https://en.wikipedia.org/wiki/Papa%27s_Got_a_Brand_New_Bag,"soul, funk, rhythm and blues"
657,James Brown,Mother Popcorn (Part I),https://en.wikipedia.org/wiki/Mother_Popcorn,funk
658,Wayne Fontana and The Mindbenders,Game of Love,https://en.wikipedia.org/wiki/The_Game_of_Love_(Wayne_Fontana_song),"beat, garage rock, blues rock"
659,Shirley Ellis,The Name Game,https://en.wikipedia.org/wiki/The_Name_Game,"r&b, novelty"
660,Patti Page,"Hush, Hush, Sweet Charlotte","https://en.wikipedia.org/wiki/Hush%E2%80%A6_Hush,_Sweet_Charlotte",
661,Bob Dylan,Like a Rolling Stone,https://en.wikipedia.org/wiki/Like_a_Rolling_Stone,folk rock
662,Bob Dylan,Rainy Day Women #12 And 35,https://en.wikipedia.org/wiki/Rainy_Day_Women_%E2%99%AF12_%26_35,"blues rock, jazz"
663,Bob Dylan,Lay Lady Lay,https://en.wikipedia.org/wiki/Lay_Lady_Lay,country rock
664,Freddie and the Dreamers,I'm Telling You Now,https://en.wikipedia.org/wiki/I%27m_Telling_You_Now,beat
665,Horst Jankowski,A Walk in the Black Forest,,
666,The Yardbirds,For Your Love,https://en.wikipedia.org/wiki/For_Your_Love,pop rock
667,The Yardbirds,Heart Full of Soul,https://en.wikipedia.org/wiki/Heart_Full_of_Soul,raga rock
668,The Yardbirds,Shapes Of Things,https://en.wikipedia.org/wiki/Shapes_of_Things,psychedelic rock
669,The Moody Blues,Go Now,https://en.wikipedia.org/wiki/Go_Now,
670,Shirley Bassey,Goldfinger,https://en.wikipedia.org/wiki/Goldfinger_(Shirley_Bassey_song),"pop, orchestral pop, r&b"
671,Billy Joe Royal,Down in the Boondocks,https://en.wikipedia.org/wiki/Down_in_the_Boondocks_(song),"country, rock, beat"
672,Glenn Yarbrough,Baby the Rain Must Fall,https://en.wikipedia.org/wiki/Baby_the_Rain_Must_Fall,
673,The Beau Brummels,Just a Little,https://en.wikipedia.org/wiki/Just_a_Little_(The_Beau_Brummels_song),"garage rock, folk rock"
674,The Beau Brummels,"Laugh, Laugh","https://en.wikipedia.org/wiki/Laugh,_Laugh","garage rock, folk rock, pop rock"
675,Ian Whitcomb,You Turn Me On,https://en.wikipedia.org/wiki/You_Turn_Me_On,
676,Jackie DeShannon,What the World Needs Now Is Love,https://en.wikipedia.org/wiki/What_the_World_Needs_Now_Is_Love,"folk rock, jazz, soul"
677,Jackie DeShannon,Put A Little Love In Your Heart,https://en.wikipedia.org/wiki/Put_a_Little_Love_in_Your_Heart,pop
678,Sir Douglas Quintet,She's About a Mover,https://en.wikipedia.org/wiki/She%27s_About_a_Mover,"garage rock, tex-mex"
679,The Turtles,It Ain't Me Babe,https://en.wikipedia.org/wiki/It_Ain%27t_Me_Babe,
680,The Turtles,Happy Together,https://en.wikipedia.org/wiki/Happy_Together_(The_Turtles_album),"sunshine pop, folk rock, psychedelic rock, psychedelic pop"
681,The Turtles,She'd Rather Be With Me,https://en.wikipedia.org/wiki/She%27d_Rather_Be_with_Me,sunshine pop
682,The Turtles,Elenore,https://en.wikipedia.org/wiki/Elenore,sunshine pop
683,The Turtles,You Showed Me,https://en.wikipedia.org/wiki/You_Showed_Me,psychedelic pop
684,The Zombies,Tell Her No,https://en.wikipedia.org/wiki/Tell_Her_No,pop rock
685,Vic Dana,Red Roses for a Blue Lady,https://en.wikipedia.org/wiki/Red_Roses_for_a_Blue_Lady,
686,Patty Duke,Don't Just Stand There,https://en.wikipedia.org/wiki/Don%27t_Just_Stand_There,
687,The Fortunes,You've Got Your Troubles,https://en.wikipedia.org/wiki/You%27ve_Got_Your_Troubles,pop
688,Joe Tex,Hold What You've Got,https://en.wikipedia.org/wiki/Hold_What_You%27ve_Got,rhythm and blues
689,The Lovin' Spoonful,Do You Believe in Magic,https://en.wikipedia.org/wiki/Do_You_Believe_in_Magic_(song),"folk rock, sunshine pop"
690,The Lovin' Spoonful,Summer In The City,https://en.wikipedia.org/wiki/Summer_in_the_City,"pop rock, psychedelic pop"
691,The Lovin' Spoonful,Daydream,https://en.wikipedia.org/wiki/Daydream_(The_Lovin%27_Spoonful_song),folk rock
692,The Lovin' Spoonful,Did You Ever Have to Make Up Your Mind?,https://en.wikipedia.org/wiki/Did_You_Ever_Have_to_Make_Up_Your_Mind%3F,folk rock
693,Cher,All I Really Want to Do,https://en.wikipedia.org/wiki/All_I_Really_Want_to_Do,"pop, folk rock"
694,Cher,Bang Bang (My Baby Shot Me Down),https://en.wikipedia.org/wiki/Bang_Bang_(My_Baby_Shot_Me_Down),folk rock
695,Little Anthony and the Imperials,Take Me Back,https://en.wikipedia.org/wiki/Take_Me_Back_(Imperials_song),
696,The Strangeloves,I Want Candy,https://en.wikipedia.org/wiki/I_Want_Candy,
697,Sonny,Laugh at Me,https://en.wikipedia.org/wiki/Laugh_at_Me,psychedelic pop
698,Roy Head,Treat Her Right,https://en.wikipedia.org/wiki/Treat_Her_Right_(Roy_Head_song),soul
699,Jack Jones,The Race Is On,https://en.wikipedia.org/wiki/The_Race_Is_On,easy listening
700,"Dino, Desi and Billy",I'm a Fool,https://en.wikipedia.org/wiki/I%27m_a_Fool,
701,The Ad Libs,The Boy from New York City,https://en.wikipedia.org/wiki/The_Boy_from_New_York_City,soul
702,SSgt Barry Sadler,Ballad of the Green Berets,https://en.wikipedia.org/wiki/Ballad_of_the_Green_Berets,"country, folk, pop"
703,The Association,Cherish,https://en.wikipedia.org/wiki/Cherish_(The_Association_song),pop
704,The Association,Windy,https://en.wikipedia.org/wiki/Windy,sunshine pop
705,The Association,Never My Love,https://en.wikipedia.org/wiki/Never_My_Love,"baroque pop, sunshine pop, psychedelic pop"
706,? and the Mysterians,96 Tears,https://en.wikipedia.org/wiki/96_Tears,"garage rock, pop rock, psychedelic rock"
707,The Monkees,Last Train to Clarksville,https://en.wikipedia.org/wiki/Last_Train_to_Clarksville,rock
708,The Monkees,I'm A Believer,https://en.wikipedia.org/wiki/I%27m_a_Believer,pop rock
709,The Monkees,"A Little Bit You, A Little Bit Me","https://en.wikipedia.org/wiki/A_Little_Bit_Me,_a_Little_Bit_You",pop rock
710,The Monkees,Pleasant Valley Sunday,https://en.wikipedia.org/wiki/Pleasant_Valley_Sunday,"rock, psychedelic rock, psychedelic pop"
711,The Monkees,Daydream Believer,https://en.wikipedia.org/wiki/Daydream_Believer,psychedelic pop
712,The Mamas and The Papas,"Monday, Monday","https://en.wikipedia.org/wiki/Monday,_Monday","sunshine pop, folk rock"
713,The Mamas and The Papas,California Dreamin',https://en.wikipedia.org/wiki/California_Dreamin%27,"sunshine pop, folk rock"
714,The Mamas and The Papas,Dedicated To The One I Love,https://en.wikipedia.org/wiki/Dedicated_to_the_One_I_Love,pop
715,Roger Williams,Born Free,https://en.wikipedia.org/wiki/Born_Free,
716,Nancy Sinatra,These Boots Are Made for Walkin',https://en.wikipedia.org/wiki/These_Boots_Are_Made_for_Walkin%27,"pop rock, country rock"
717,Jimmy Ruffin,What Becomes of the Brokenhearted,https://en.wikipedia.org/wiki/What_Becomes_of_the_Brokenhearted,soul
718,Frank Sinatra,Strangers in the Night,https://en.wikipedia.org/wiki/Strangers_in_the_Night,traditional pop
719,The Young Rascals,Good Lovin',https://en.wikipedia.org/wiki/Good_Lovin%27,"rhythm and blues, blue-eyed soul"
720,The Young Rascals,Groovin',https://en.wikipedia.org/wiki/Groovin%27,"r&b, blue-eyed soul"
721,The Young Rascals,I've Been Lonely Too Long,,
722,The Young Rascals,How Can I Be Sure,https://en.wikipedia.org/wiki/How_Can_I_Be_Sure,"blue-eyed soul, pop"
723,The New Vaudeville Band,Winchester Cathedral,https://en.wikipedia.org/wiki/Winchester_Cathedral,
724,Tommy James and The Shondells,Hanky Panky,https://en.wikipedia.org/wiki/Hanky_Panky_(Tommy_James_and_the_Shondells_song),garage rock
725,Tommy James and The Shondells,I Think We're Alone Now,https://en.wikipedia.org/wiki/I_Think_We%27re_Alone_Now,
726,Tommy James and The Shondells,Mirage,https://en.wikipedia.org/wiki/Mirage,
727,Tommy James and The Shondells,"Mony, Mony",https://en.wikipedia.org/wiki/Mony_Mony,"rock, pop rock"
728,Tommy James and The Shondells,Crimson And Clover,https://en.wikipedia.org/wiki/Crimson_and_Clover,"psychedelic pop, psychedelic rock"
729,Tommy James and The Shondells,Crystal Blue Persuasion,https://en.wikipedia.org/wiki/Crystal_Blue_Persuasion,blue-eyed soul
730,Percy Sledge,When a Man Loves a Woman,https://en.wikipedia.org/wiki/When_a_Man_Loves_a_Woman_(film),
731,Percy Sledge,Take Time To Know Her,https://en.wikipedia.org/wiki/Take_Time_to_Know_Her,
732,The Troggs,Wild Thing,https://en.wikipedia.org/wiki/Wild_Thing_(The_Troggs_song),"garage rock, hard rock, proto-punk"
733,Paul Revere and The Raiders,Kicks,https://en.wikipedia.org/wiki/Kick,
734,Paul Revere and The Raiders,Just Like Me,https://en.wikipedia.org/wiki/Just_Like_Me,rock
735,Paul Revere and The Raiders,Hungry,https://en.wikipedia.org/wiki/Hungry_(Paul_Revere_%26_the_Raiders_song),"rock, proto-punk"
736,Paul Revere and The Raiders,"Mr. Sun, Mr. Moon",https://en.wikipedia.org/wiki/Mr._Men,
737,Paul Revere and The Raiders,Let Me,https://en.wikipedia.org/wiki/Let_Me,
738,Donovan,Sunshine Superman,https://en.wikipedia.org/wiki/Sunshine_Superman,"psychedelic pop, folk rock, psychedelic folk"
739,Donovan,Hurdy Gurdy Man,https://en.wikipedia.org/wiki/Hurdy_Gurdy_Man,"psychedelic rock, folk rock, psychedelic folk"
740,Donovan,Atlantis,https://en.wikipedia.org/wiki/Atlantis,
741,Bobby Hebb,Sunny,https://en.wikipedia.org/wiki/Bobby_Hebb,
742,The Happenings,See You In September,https://en.wikipedia.org/wiki/See_You_in_September,pop
743,The Happenings,I Got Rhythm,https://en.wikipedia.org/wiki/I_Got_Rhythm,
744,Mitch Ryder and the Detroit Wheels,Devil with a Blue Dress On/Good Golly Miss Molly,"https://en.wikipedia.org/wiki/Good_Golly,_Miss_Molly",
745,The Mindbenders,A Groovy Kind of Love,https://en.wikipedia.org/wiki/A_Groovy_Kind_of_Love,pop
746,The Capitols,Cool Jerk,https://en.wikipedia.org/wiki/Cool_Jerk,rhythm and blues
747,Sandy Posey,Born a Woman,https://en.wikipedia.org/wiki/Sandy_Posey,
748,Sandy Posey,I Take It Back,https://en.wikipedia.org/wiki/Take_Back_the_Night,
749,The Cyrkle,Red Rubber Ball,https://en.wikipedia.org/wiki/Red_Rubber_Ball,pop
750,The Left Banke,Walk Away Renee,https://en.wikipedia.org/wiki/Walk_Away_Ren%C3%A9e,"baroque rock, baroque pop"
751,The Outsiders,Time Won't Let Me,https://en.wikipedia.org/wiki/Time_Won%27t_Let_Me,garage rock
752,The Hollies,Bus Stop,https://en.wikipedia.org/wiki/Bus_stop,
753,The Hollies,On A Carousel,https://en.wikipedia.org/wiki/On_a_Carousel,pop
754,The Hollies,Carrie Ann,https://en.wikipedia.org/wiki/Carrie_Anne,"power pop, pop rock"
755,James and Bobby Purify,I'm Your Puppet,https://en.wikipedia.org/wiki/I%27m_Your_Puppet,r&b
756,B. J. Thomas,I'm So Lonesome I Could Cry,https://en.wikipedia.org/wiki/I%27m_So_Lonesome_I_Could_Cry,
757,B. J. Thomas,Hooked On A Feeling,https://en.wikipedia.org/wiki/Hooked_on_a_Feeling,pop
758,The Standells,Dirty Water,https://en.wikipedia.org/wiki/Dirty_Water,"garage rock, proto-punk"
759,Bob Lind,Elusive Butterfly,https://en.wikipedia.org/wiki/Elusive_Butterfly,folk
760,Simon and Garfunkel,I Am a Rock,https://en.wikipedia.org/wiki/I_Am_a_Rock,folk rock
761,Simon and Garfunkel,The Sound of Silence,https://en.wikipedia.org/wiki/The_Sound_of_Silence,folk rock
762,Simon and Garfunkel,Homeward Bound,https://en.wikipedia.org/wiki/Homeward_Bound_(song),folk rock
763,Simon and Garfunkel,Mrs. Robinson,https://en.wikipedia.org/wiki/Mrs._Robinson,folk rock
764,Simon and Garfunkel,Scarborough Fair / Canticle,,
765,Robert Parker,Barefootin',https://en.wikipedia.org/wiki/Barefootin%27_(song),r&b
766,Count Five,Psychotic Reaction,https://en.wikipedia.org/wiki/Psychotic_Reaction,"garage rock, acid rock, psychedelic rock, proto-punk"
767,The T-Bones,No Matter What Shape (Your Stomach Is In),https://en.wikipedia.org/wiki/No_Matter_What_Shape_(Your_Stomach%27s_In),"pop, instrumental rock"
768,Deon Jackson,Love Makes The World Go Round,,
769,Crispian St. Peters,The Pied Piper,https://en.wikipedia.org/wiki/The_Pied_Piper_(song),pop rock
770,Ray Conniff Singers,Somewhere My Love,,
771,David Houston,Almost Persuaded,https://en.wikipedia.org/wiki/Almost_Persuaded,country
772,Marvelettes,Don't Mess With Bill,https://en.wikipedia.org/wiki/Don%27t_Mess_with_Bill,soul/pop
773,Neil Diamond,"Cherry, Cherry","https://en.wikipedia.org/wiki/Cherry,_Cherry",pop rock
774,Neil Diamond,"Girl, You'll Be A Woman Soon","https://en.wikipedia.org/wiki/Girl,_You%27ll_Be_a_Woman_Soon",pop
775,Neil Diamond,Thank The Lord For The Night Time,https://en.wikipedia.org/wiki/Just_for_You_(Neil_Diamond_album),pop rock
776,Neil Diamond,Sweet Caroline,https://en.wikipedia.org/wiki/Sweet_Caroline,soft rock
777,Lou Rawls,Love Is A Hurtin' Thing,https://en.wikipedia.org/wiki/Love_Is_a_Hurtin%27_Thing,r&b
778,Lou Rawls,Your Good Thing (Is About To End),https://en.wikipedia.org/wiki/Your_Good_Thing_(Is_About_to_End),r&b
779,The Shadows Of Knight,Gloria,https://en.wikipedia.org/wiki/Gloria_(Shadows_of_Knight_album),garage rock
780,The Sandpipers,Guantanamera,https://en.wikipedia.org/wiki/Guantanamera,"pop, easy listening, latin, folk"
781,Wilson Pickett,"Land Of 1,000 Dances",https://en.wikipedia.org/wiki/Land_of_a_Thousand_Dances,rhythm and blues
782,Wilson Pickett,634-5789,"https://en.wikipedia.org/wiki/634-5789_(Soulsville,_U.S.A.)",
783,Wilson Pickett,Funky Broadway,https://en.wikipedia.org/wiki/Funky_Broadway,soul
784,Shades Of Blue,Oh How Happy,https://en.wikipedia.org/wiki/Oh_How_Happy,soul
785,Turtles,You Baby,https://en.wikipedia.org/wiki/You_Baby,folk rock
786,The Vogues,Five O'clock World,https://en.wikipedia.org/wiki/Five_O%27Clock_World,rock
787,The Vogues,"Turn Around, Look At Me","https://en.wikipedia.org/wiki/Turn_Around,_Look_at_Me",
788,Los Bravos,Black Is Black,https://en.wikipedia.org/wiki/Black_Is_Black,"beat, psychedelic rock"
789,Slim Harpo,Baby Scratch My Back,https://en.wikipedia.org/wiki/Baby_Scratch_My_Back,rhythm and blues
790,Bobby Fuller Four,I Fought The Law,https://en.wikipedia.org/wiki/I_Fought_the_Law,garage rock
791,Herb Alpert and The Tijuana Brass,Zorba The Greek,https://en.wikipedia.org/wiki/Zorba_the_Greek,
792,Lulu,To Sir With Love,"https://en.wikipedia.org/wiki/To_Sir,_with_Love",
793,The Box Tops,The Letter,https://en.wikipedia.org/wiki/The_Letter_(The_Box_Tops_song),
794,The Box Tops,Cry Like A Baby,https://en.wikipedia.org/wiki/Cry_Like_a_Baby,
795,The Box Tops,Soul Deep,,
796,The Box Tops,Sweet Cream Ladies,,
797,Bobby Gentry,Ode To Billie Joe,https://en.wikipedia.org/wiki/Ode_to_Billie_Joe,country
798,The Doors,Light My Fire,https://en.wikipedia.org/wiki/Light_My_Fire,psychedelic rock
799,The Doors,"Hello, I Love You","https://en.wikipedia.org/wiki/Hello,_I_Love_You","psychedelic rock, acid rock"
800,The Doors,Touch Me,https://en.wikipedia.org/wiki/Touch_Me_(The_Doors_song),pop
801,Frank and Nancy Sinatra,Somethin' Stupid,https://en.wikipedia.org/wiki/Somethin%27_Stupid,"pop, bolero, jazz"
802,Frankie Valli,Can't Take My Eyes Off You,https://en.wikipedia.org/wiki/Can%27t_Take_My_Eyes_Off_You,pop rock
803,The Music Explosion,Little Bit O' Soul,https://en.wikipedia.org/wiki/Little_Bit_O%27_Soul,"pop rock, garage rock"
804,Aretha Franklin,Respect,https://en.wikipedia.org/wiki/Respect_(song),soul
805,Aretha Franklin,Baby I Love You,https://en.wikipedia.org/wiki/Baby_I_Love_You_(Aretha_Franklin_song),soul
